Country_Code,City,Longitude,Latitude
1,Lucknow,80.75357918,27.30849429
1,Lucknow,81.02236143,26.90166474
1,Lucknow,81.14873007,26.73092561
1,Lucknow,80.93462231,27.29590647
1,Lucknow,80.9914348,26.45857385
1,Lucknow,81.34878757,27.21118262
1,Lucknow,81.15096771,27.00143622
1,Lucknow,81.03568664,26.69681989
1,Lucknow,80.82403071,26.90409849
1,Lucknow,80.97792317,26.76153182
1,Lucknow,81.0607756,26.86452288
1,Lucknow,81.11180378,26.96618168
1,Lucknow,81.1202311,26.38811904
1,Lucknow,80.91324962,27.13509416
1,Lucknow,81.08229319,27.11146752
1,Lucknow,80.54746227,27.01877157
1,Lucknow,81.30704785,26.55323595
1,Lucknow,80.91892921,26.98408321
1,Lucknow,81.44010702,27.34033596
1,Lucknow,80.71563171,27.28565022
1,Lucknow,80.72209001,26.64139686
1,Lucknow,80.56841082,27.23610575
1,Lucknow,81.12607899,27.01580607
1,Lucknow,80.5733725,26.40832283
1,Lucknow,80.91619473,27.09233177
1,Lucknow,81.09979074,26.61294933
1,Lucknow,80.87089352,26.90226621
1,Lucknow,80.61325835,26.81897619
1,Lucknow,80.94700748,26.91349097
1,Ludhiana,75.63403919,31.34288571
1,Ludhiana,75.88908009,30.63097873
1,Ludhiana,75.85785654,30.67082259
1,Ludhiana,76.20500976,30.93087235
1,Ludhiana,76.07391374,30.98448101
1,Ludhiana,76.08605653,31.15910989
1,Ludhiana,75.3492977,31.04019365
1,Ludhiana,75.79737256,31.21321718
1,Ludhiana,76.24578986,31.11235494
1,Ludhiana,75.38619916,30.87410924
1,Ludhiana,75.8889538,30.83582424
1,Ludhiana,75.61099769,30.61704142
1,Ludhiana,75.83088121,30.96637642
1,Ludhiana,75.5899636,31.3593436
1,Ludhiana,75.49709922,30.58947592
1,Ludhiana,75.62330627,30.78670584
1,Ludhiana,75.56175756,30.61629586
1,Ludhiana,75.47929278,30.85281418
1,Ludhiana,76.22349887,30.58527977
1,Ludhiana,75.44332402,31.28302366
1,Ludhiana,75.80738629,30.85369183
1,Ludhiana,75.4281621,30.61194065
1,Ludhiana,76.00315517,30.94076396
1,Ludhiana,76.18212467,30.85655234
1,Ludhiana,75.72779287,30.83784581
1,Ludhiana,75.4955589,30.74339127
1,Ludhiana,75.72615186,30.92279415
1,Ludhiana,75.60402269,30.41756858
1,Ludhiana,75.55437065,30.62023441
1,Ludhiana,75.57497015,30.87931167
1,Mangalore,74.8636983,12.61923504
1,Mangalore,75.31020639,13.0639639
1,Mangalore,75.10120599,12.65538394
1,Mangalore,75.36402999,13.09689307
1,Mangalore,75.17888059,12.94602334
1,Mangalore,75.33019677,12.49190587
1,Mangalore,74.69755849,13.2340113
1,Mangalore,75.11153579,12.81084499
1,Mangalore,75.15901018,13.3016723
1,Mangalore,74.60950266,12.93590135
1,Mangalore,75.17725508,12.39152511
1,Mangalore,74.99615782,12.78230056
1,Mangalore,74.92078396,13.23966878
1,Mangalore,75.00390491,12.97486761
1,Mangalore,74.87381306,12.66984671
1,Mangalore,74.47169593,13.00999223
1,Mangalore,74.7274542,12.44410819
1,Mangalore,74.87258681,12.59899804
1,Mangalore,75.15499578,13.21427494
1,Mangalore,75.05190995,12.43445898
1,Mangalore,74.68515302,13.28738745
1,Mangalore,75.19957149,12.80499477
1,Mangalore,75.14331931,13.03049583
1,Mangalore,74.74318697,12.53964064
1,Mangalore,75.13991368,12.86312611
1,Mangalore,74.59236221,12.54125635
1,Mangalore,74.53312148,12.81604911
1,Mangalore,74.39903098,12.45439657
1,Mangalore,75.35771506,13.00164954
1,Mangalore,74.83658848,12.80444979
1,Mohali,73.78442106,31.05086925
1,Mohali,73.41242381,30.70268871
1,Mohali,73.34080973,30.89569031
1,Mohali,73.86930206,31.14828598
1,Mohali,73.52624441,30.65535114
1,Mohali,74.15749056,30.55898319
1,Mohali,73.49439828,30.37297774
1,Mohali,73.69101477,30.84223329
1,Mohali,73.8562397,30.46272376
1,Mohali,73.37158979,30.51055419
1,Mohali,73.41648711,30.18380857
1,Mohali,74.00583059,30.18958438
1,Mohali,73.81817297,30.70787015
1,Mohali,73.65025753,30.46251363
1,Mohali,73.36653376,31.09848107
1,Mohali,74.07100909,30.20518012
1,Mohali,73.22396583,30.85785547
1,Mohali,74.12907911,30.70692397
1,Mohali,73.232597,30.94036148
1,Mohali,73.88089951,30.45008733
1,Mohali,73.89819997,30.89476753
1,Mohali,73.64563259,30.6397098
1,Mohali,74.16372507,30.2026344
1,Mohali,73.96480528,30.80744761
1,Mohali,73.39921121,31.16175372
1,Mohali,74.00194178,31.15261385
1,Mohali,74.03253002,30.99962472
1,Mohali,73.70526069,30.64408037
1,Mohali,73.90660731,30.62964936
1,Mohali,73.53326535,30.63054725
1,Mumbai,73.1721335,18.8254295
1,Mumbai,72.42826955,18.62076989
1,Mumbai,72.45309786,19.06815784
1,Mumbai,72.65587187,18.94351931
1,Mumbai,72.62128779,19.2734801
1,Mumbai,72.92876407,19.11123794
1,Mumbai,72.73393362,18.65335611
1,Mumbai,73.28169232,18.82225125
1,Mumbai,72.81394014,18.96670722
1,Mumbai,72.89079644,18.93449331
1,Mumbai,73.10711934,19.42464318
1,Mumbai,72.96679828,19.06540177
1,Mumbai,73.16830553,18.78027728
1,Mumbai,72.65877339,18.48939356
1,Mumbai,73.24638037,18.98345353
1,Mumbai,73.19566172,18.91945779
1,Mumbai,72.61005339,18.61451709
1,Mumbai,72.88762991,18.89444845
1,Mumbai,73.3202139,18.96963549
1,Mumbai,72.97382019,18.79594131
1,Mumbai,73.07072723,19.24029579
1,Mumbai,73.10575669,18.90735206
1,Mumbai,72.71941149,19.22367762
1,Mumbai,73.1797282,18.83667899
1,Mumbai,72.52928921,19.42929287
1,Mumbai,73.17560744,19.13666816
1,Mumbai,72.37184677,18.80128443
1,Mumbai,73.30005761,19.07061697
1,Mumbai,72.34817959,19.29600749
1,Mumbai,72.82559938,18.57669034
1,Mysore,77.0529654,12.76219522
1,Mysore,76.21015711,12.18060704
1,Mysore,76.72420999,12.27046777
1,Mysore,76.62570198,12.52161973
1,Mysore,76.89303837,11.83750483
1,Mysore,76.63573322,11.9156769
1,Mysore,76.66337336,12.33255172
1,Mysore,76.55271455,12.38771795
1,Mysore,76.74092745,12.57736211
1,Mysore,76.31804275,12.06608388
1,Mysore,76.57159653,11.98004508
1,Mysore,76.21761071,11.91024334
1,Mysore,76.53007692,11.86808444
1,Mysore,76.90799754,12.38872174
1,Mysore,76.31111717,12.0725008
1,Mysore,76.5515823,12.72726
1,Mysore,77.01056247,12.60988278
1,Mysore,76.63873172,12.58864482
1,Mysore,77.03930068,12.77844741
1,Mysore,76.37378624,12.50837843
1,Mysore,76.16558696,12.44868369
1,Mysore,76.27633586,12.30107913
1,Mysore,76.23651849,12.0259264
1,Mysore,76.71612851,12.1159595
1,Mysore,76.2920199,11.91710766
1,Mysore,76.29043991,11.84482686
1,Mysore,77.13999697,11.83409282
1,Mysore,76.42414681,12.35236291
1,Mysore,76.85209636,12.41348758
1,Mysore,76.16958021,12.22660024
1,Nagpur,78.83828059,21.06832998
1,Nagpur,78.79717775,21.25091938
1,Nagpur,78.80344879,21.46731942
1,Nagpur,79.14811595,21.40132228
1,Nagpur,78.82506772,20.65761373
1,Nagpur,79.02326197,21.17606866
1,Nagpur,79.05664255,20.79886927
1,Nagpur,79.51539387,20.94159293
1,Nagpur,79.17643701,21.09838577
1,Nagpur,79.05322761,20.91985136
1,Nagpur,79.47448673,21.35557898
1,Nagpur,78.60098637,20.72559646
1,Nagpur,78.92372049,21.29215856
1,Nagpur,79.39618365,21.51196533
1,Nagpur,79.13122407,20.68908629
1,Nagpur,79.57125033,21.17541389
1,Nagpur,78.68982883,21.16705516
1,Nagpur,79.33576446,20.88541586
1,Nagpur,79.40939812,21.47449294
1,Nagpur,79.54042159,20.98001751
1,Nagpur,79.07340212,21.0753215
1,Nagpur,79.23399312,20.75476171
1,Nagpur,79.46918133,21.5029048
1,Nagpur,78.87089512,20.98731149
1,Nagpur,79.20169296,21.02870811
1,Nagpur,78.82429882,21.06047605
1,Nagpur,78.86074944,21.20840254
1,Nagpur,79.40018094,21.61843595
1,Nagpur,78.99853803,21.61516712
1,Nagpur,78.68816217,21.58379717
1,Nashik,73.0161315,20.18857247
1,Nashik,73.48733683,20.06065372
1,Nashik,73.54515064,20.23481222
1,Nashik,73.31098139,19.74562512
1,Nashik,73.15100811,20.38560871
1,Nashik,73.01665737,19.66323669
1,Nashik,73.21313172,20.4338518
1,Nashik,73.20838763,20.33870242
1,Nashik,73.54802626,20.45797246
1,Nashik,73.17507254,20.37148787
1,Nashik,73.33040212,19.64768049
1,Nashik,73.83293459,19.83438868
1,Nashik,73.80486834,19.76786824
1,Nashik,73.35346317,19.55685656
1,Nashik,73.79912219,20.09187324
1,Nashik,73.5720286,20.27061193
1,Nashik,73.72065026,19.56623905
1,Nashik,73.24634393,19.78261177
1,Nashik,73.96663601,19.75474863
1,Nashik,73.46192764,20.37280235
1,Nashik,73.49352968,19.84002495
1,Nashik,73.07306154,20.17591229
1,Nashik,73.34248721,20.42225713
1,Nashik,73.0521592,20.22382739
1,Nashik,73.66204733,19.80355487
1,Nashik,73.14409539,20.46793495
1,Nashik,73.17497567,20.46231233
1,Nashik,73.55941511,20.31548398
1,Nashik,73.75246961,19.96113583
1,Nashik,73.20865542,19.89674936
1,New Delhi,77.01771347,28.32397941
1,New Delhi,77.51833863,28.84798104
1,New Delhi,76.78002735,28.4923084
1,New Delhi,76.77063699,28.60065235
1,New Delhi,76.7835768,28.86395854
1,New Delhi,77.5792873,28.55405851
1,New Delhi,77.3215941,28.20991917
1,New Delhi,77.12465095,29.1729398
1,New Delhi,76.95643834,28.56428002
1,New Delhi,76.88728262,28.38046708
1,New Delhi,76.74669111,28.47116738
1,New Delhi,77.66286676,29.10572305
1,New Delhi,76.75344133,28.74836917
1,New Delhi,77.1584291,28.30485658
1,New Delhi,76.85696086,28.52084528
1,New Delhi,76.95451099,28.24844219
1,New Delhi,76.96262727,28.71019221
1,New Delhi,77.10070327,28.29828696
1,New Delhi,77.14243769,28.31096938
1,New Delhi,77.35984504,29.16772277
1,New Delhi,76.86225151,28.75803354
1,New Delhi,77.4238055,28.92638753
1,New Delhi,77.53337938,28.24662109
1,New Delhi,77.12221495,28.48029486
1,New Delhi,77.61782116,28.47668552
1,New Delhi,76.72925589,28.41664557
1,New Delhi,77.47953631,29.05785387
1,New Delhi,77.25590496,28.35928076
1,New Delhi,77.14319857,28.25305996
1,New Delhi,76.75787009,28.40652779
1,Noida,77.43111753,28.38323422
1,Noida,77.59418812,28.19511732
1,Noida,77.16288903,28.92365673
1,Noida,77.02013483,28.21801874
1,Noida,77.1687022,28.55567668
1,Noida,77.2350148,28.8607589
1,Noida,77.69732136,28.67306386
1,Noida,77.67991576,28.75916974
1,Noida,77.83754265,28.73449598
1,Noida,77.37625017,28.78613443
1,Noida,77.12699174,28.20962877
1,Noida,77.84133735,28.06535447
1,Noida,76.91313782,28.13305378
1,Noida,77.6468486,28.97451457
1,Noida,77.71302211,28.77822895
1,Noida,77.30498849,28.75790844
1,Noida,77.0415661,28.35299979
1,Noida,76.98008465,28.67775214
1,Noida,77.56967367,28.33020092
1,Noida,77.47415989,28.61166665
1,Noida,77.06564134,28.86866536
1,Noida,77.37154452,28.89886544
1,Noida,77.83066365,28.87311248
1,Noida,77.01835202,28.9411491
1,Noida,77.67668028,28.99410637
1,Noida,77.43742177,28.58502957
1,Noida,77.47611612,28.40155146
1,Noida,77.47840818,28.46415943
1,Noida,76.98719997,28.32728244
1,Noida,77.20346326,28.29718385
1,Panchkula,76.37287364,30.85169244
1,Panchkula,77.13027852,30.53082537
1,Panchkula,76.49273831,30.81294784
1,Panchkula,76.39997799,30.7978303
1,Panchkula,76.91787474,30.99303611
1,Panchkula,76.93588762,30.86629373
1,Panchkula,76.75452965,30.86346433
1,Panchkula,76.89674192,30.83600301
1,Panchkula,77.02360465,30.96269149
1,Panchkula,76.74666216,30.33785818
1,Panchkula,76.91658954,30.65300513
1,Panchkula,76.50116687,30.96371382
1,Panchkula,76.78533679,30.99062196
1,Panchkula,76.75611059,31.06484852
1,Panchkula,76.40593702,30.8632319
1,Panchkula,77.25551019,30.75919499
1,Panchkula,76.56635507,30.99081606
1,Panchkula,76.50597754,30.72487256
1,Panchkula,77.15139495,30.28919546
1,Panchkula,77.27523689,30.67812431
1,Panchkula,77.2532327,30.70298356
1,Panchkula,76.36269389,31.11992889
1,Panchkula,76.65097462,31.02673939
1,Panchkula,77.2325507,30.27411295
1,Panchkula,76.69916568,30.91457962
1,Panchkula,76.5261082,30.65941651
1,Panchkula,76.60052773,30.3404048
1,Panchkula,77.23988314,30.56634231
1,Panchkula,76.90438601,30.41700294
1,Panchkula,77.30345153,31.19514459
1,Patna,85.20720925,25.78797388
1,Patna,85.01996458,25.41451977
1,Patna,85.22156938,25.88685129
1,Patna,84.89971655,25.16102986
1,Patna,85.17434865,25.66233376
1,Patna,84.66639013,25.14763978
1,Patna,84.75149173,25.93744823
1,Patna,85.61882627,25.69843115
1,Patna,84.91387586,25.75874243
1,Patna,85.40811492,25.36125222
1,Patna,84.70491173,25.51486983
1,Patna,85.31993114,25.27008747
1,Patna,85.45126045,25.88167984
1,Patna,85.49872948,25.22595782
1,Patna,84.67021103,25.72494313
1,Patna,85.55937701,25.80833448
1,Patna,84.97260789,25.34971769
1,Patna,84.82078816,25.41908121
1,Patna,85.10656035,25.39602409
1,Patna,85.33921294,25.44872033
1,Patna,85.52131591,25.78389018
1,Patna,85.32021502,25.40572476
1,Patna,85.0676794,25.77820649
1,Patna,84.68134137,25.37090316
1,Patna,85.43866666,25.87077857
1,Patna,84.80271697,25.41546458
1,Patna,85.27840384,26.04986825
1,Patna,85.51649235,25.93562874
1,Patna,84.74118647,26.05112282
1,Patna,84.70655493,25.72884414
1,Puducherry,80.2155748,11.75085052
1,Puducherry,79.73599992,11.8703829
1,Puducherry,79.80886999,11.95650763
1,Puducherry,80.04809016,12.37716931
1,Puducherry,79.77694928,12.0487108
1,Puducherry,80.18622917,11.60020708
1,Puducherry,79.43579162,12.34529082
1,Puducherry,79.70898714,11.98759014
1,Puducherry,79.74199579,11.82175314
1,Puducherry,79.9325669,12.41614429
1,Puducherry,80.24828736,12.42940512
1,Puducherry,79.63703537,12.05080693
1,Puducherry,79.91012451,11.54124089
1,Puducherry,79.62770182,11.77862034
1,Puducherry,79.86998974,12.06353008
1,Puducherry,79.52853182,11.95078273
1,Puducherry,80.2804521,12.22122641
1,Puducherry,80.24296696,12.13380792
1,Puducherry,79.66926564,12.24900817
1,Puducherry,80.21529249,11.97032606
1,Puducherry,80.28498373,11.87150807
1,Puducherry,80.12363924,12.28908711
1,Puducherry,80.25179302,12.38513006
1,Puducherry,79.78659981,12.30258392
1,Puducherry,79.39158456,11.95396131
1,Puducherry,79.57602852,12.01303394
1,Puducherry,79.99026221,12.12535715
1,Puducherry,79.77020138,12.0980336
1,Puducherry,79.67190055,12.39400264
1,Puducherry,80.00011222,12.07790446
1,Pune,74.11779612,18.37520226
1,Pune,73.41061851,18.80604767
1,Pune,73.87924538,18.26209478
1,Pune,74.01514665,18.95340396
1,Pune,73.94755982,18.71741322
1,Pune,74.10406236,18.07263544
1,Pune,73.89507564,18.34454513
1,Pune,73.58156361,18.18375726
1,Pune,73.40558642,18.87204291
1,Pune,73.46536934,18.83924716
1,Pune,73.54947574,18.34165077
1,Pune,73.898312,18.86360998
1,Pune,73.82492297,18.39431431
1,Pune,73.80233665,18.32699522
1,Pune,74.21570152,18.17974097
1,Pune,74.23088873,18.45493609
1,Pune,74.20309496,18.22077484
1,Pune,74.19129234,18.06655751
1,Pune,74.3330073,18.293164
1,Pune,74.22968652,18.91360843
1,Pune,74.3105,18.35219804
1,Pune,73.77802217,18.94837079
1,Pune,73.92136523,18.97538136
1,Pune,73.94070173,18.81199125
1,Pune,74.1174452,18.4929052
1,Pune,74.26191008,18.8042549
1,Pune,74.19292295,18.62786409
1,Pune,73.89098077,18.18744345
1,Pune,74.33381658,18.65809054
1,Pune,74.17061693,18.73785643
1,Ranchi,85.64788524,23.48565015
1,Ranchi,84.99276224,23.66039008
1,Ranchi,85.45715379,23.5976165
1,Ranchi,85.34393543,23.10520345
1,Ranchi,85.53182955,23.21715189
1,Ranchi,85.28405598,23.07257904
1,Ranchi,85.11818966,23.23071785
1,Ranchi,85.67318793,23.46758718
1,Ranchi,85.27359147,23.1431907
1,Ranchi,85.07354124,23.67841178
1,Ranchi,85.19678722,23.31437404
1,Ranchi,84.90225533,23.81268374
1,Ranchi,85.61615461,23.13188607
1,Ranchi,84.98472946,22.86108481
1,Ranchi,84.93152118,23.67209892
1,Ranchi,85.58512382,23.54007879
1,Ranchi,85.00222023,23.09695383
1,Ranchi,85.26272864,23.02708521
1,Ranchi,85.59215944,23.11597109
1,Ranchi,85.30045991,23.54992976
1,Ranchi,85.04039291,23.79443808
1,Ranchi,85.28296236,23.69960734
1,Ranchi,85.8170835,23.08971939
1,Ranchi,85.28557254,23.49225644
1,Ranchi,85.68009887,22.99394165
1,Ranchi,85.63548076,23.21220133
1,Ranchi,85.15583904,22.97422822
1,Ranchi,85.07987378,22.90214538
1,Ranchi,85.21420158,23.02192328
1,Ranchi,85.0976084,23.72955905
1,Secunderabad,78.99289158,17.31349792
1,Secunderabad,78.42956601,17.57628589
1,Secunderabad,78.42244508,17.01271298
1,Secunderabad,78.11411893,17.08718862
1,Secunderabad,78.10625203,17.7539712
1,Secunderabad,78.4203378,17.05807631
1,Secunderabad,78.24275528,17.05390904
1,Secunderabad,78.47101535,17.93661547
1,Secunderabad,78.23558103,17.01742446
1,Secunderabad,78.59053828,17.32097251
1,Secunderabad,78.38530605,17.32552534
1,Secunderabad,78.77310748,17.75414154
1,Secunderabad,78.76903644,17.16050982
1,Secunderabad,78.79073277,17.50026093
1,Secunderabad,78.56948004,17.61448398
1,Secunderabad,78.18119917,17.02180547
1,Secunderabad,78.28138655,17.19376161
1,Secunderabad,78.72801063,17.8834711
1,Secunderabad,78.10587938,17.60383791
1,Secunderabad,78.8679928,17.71984466
1,Secunderabad,78.22865259,17.88615665
1,Secunderabad,78.33667548,17.41453436
1,Secunderabad,78.9180049,17.28168602
1,Secunderabad,78.30832259,17.14456488
1,Secunderabad,78.23138136,17.71953222
1,Secunderabad,78.89982428,16.99221785
1,Secunderabad,78.63977018,17.94412107
1,Secunderabad,78.92118669,17.47891977
1,Secunderabad,78.90981154,17.07457935
1,Secunderabad,78.83421856,17.1337752
1,Surat,72.47940192,21.32331719
1,Surat,72.96650952,21.53066793
1,Surat,73.14157242,20.80713368
1,Surat,72.91196516,21.28891292
1,Surat,72.37994753,21.36828797
1,Surat,72.67023036,21.38225077
1,Surat,72.65966642,20.8492185
1,Surat,73.24833168,21.61721335
1,Surat,72.45002606,21.24663748
1,Surat,72.89730713,21.64938213
1,Surat,73.23982047,21.15077531
1,Surat,72.48034334,21.29923091
1,Surat,72.91233403,21.09791758
1,Surat,72.85757783,20.95459311
1,Surat,73.12833708,21.65698438
1,Surat,72.90885227,20.88856938
1,Surat,72.53039106,20.93073668
1,Surat,73.01019931,21.10242032
1,Surat,72.33767531,20.9375706
1,Surat,73.04826487,21.36770481
1,Surat,73.22150427,20.77181488
1,Surat,72.80476656,21.47712973
1,Surat,72.33584119,21.03248123
1,Surat,72.93352995,21.20535884
1,Surat,73.06274508,20.94391496
1,Surat,73.00956076,21.22449633
1,Surat,72.91028733,21.49573577
1,Surat,72.90021167,21.10463591
1,Surat,72.44413636,21.35326329
1,Surat,73.01617957,21.05956077
1,Vadodara,72.97786675,22.06146894
1,Vadodara,73.69388953,21.80135599
1,Vadodara,73.12643805,22.32012394
1,Vadodara,72.72274396,22.70453609
1,Vadodara,73.2942588,21.96860303
1,Vadodara,73.59651598,22.13160328
1,Vadodara,72.92269963,22.50277548
1,Vadodara,73.37305046,22.5495666
1,Vadodara,73.22892924,22.54255122
1,Vadodara,73.32126082,22.19846383
1,Vadodara,73.0782166,22.22758912
1,Vadodara,73.29947931,22.49216873
1,Vadodara,73.152431,22.47131677
1,Vadodara,72.93501708,22.60802553
1,Vadodara,72.77415793,22.19064173
1,Vadodara,73.57335503,22.75640168
1,Vadodara,72.80313343,22.24664008
1,Vadodara,73.6737327,22.13302241
1,Vadodara,73.04520934,22.39965099
1,Vadodara,72.76348832,22.716328
1,Vadodara,73.23527137,21.93104546
1,Vadodara,72.77473749,21.84117653
1,Vadodara,73.07755938,22.1406847
1,Vadodara,72.87154769,21.95531084
1,Vadodara,73.60585282,21.86096352
1,Vadodara,73.15013919,22.50814136
1,Vadodara,73.56864992,22.39024086
1,Vadodara,73.53480161,22.75755835
1,Vadodara,73.3689963,22.09131578
1,Vadodara,72.79985717,22.04335962
1,Varanasi,83.38799632,25.19574475
1,Varanasi,83.50665082,25.79175309
1,Varanasi,82.69146731,24.8561134
1,Varanasi,82.73664444,25.22843996
1,Varanasi,82.8159267,25.64474377
1,Varanasi,82.68000961,25.5339207
1,Varanasi,83.03471019,25.79172285
1,Varanasi,83.47221395,25.11373651
1,Varanasi,83.29200179,25.54255946
1,Varanasi,83.15348432,25.04855176
1,Varanasi,83.27426832,25.01057873
1,Varanasi,83.21074985,25.10486521
1,Varanasi,82.89388712,25.30981608
1,Varanasi,82.96104528,24.83864065
1,Varanasi,82.71823162,25.71686809
1,Varanasi,83.27834993,25.4266912
1,Varanasi,82.68983903,25.13179679
1,Varanasi,83.40269382,25.32024595
1,Varanasi,83.15993213,24.97762817
1,Varanasi,82.73282054,24.86630958
1,Varanasi,82.54267631,25.62942374
1,Varanasi,83.45092666,25.66221905
1,Varanasi,82.88039402,25.5223473
1,Varanasi,82.84235453,24.88863758
1,Varanasi,83.32393282,25.06701403
1,Varanasi,82.95645811,24.9813854
1,Varanasi,83.30965521,25.18947997
1,Varanasi,82.86257693,25.2332863
1,Varanasi,82.56824378,25.62032883
1,Varanasi,82.61641818,25.40944023
1,Vizag,83.53591762,17.84761027
1,Vizag,83.48160025,18.12841929
1,Vizag,83.57723267,17.29241663
1,Vizag,82.75177229,17.48318587
1,Vizag,83.1412304,17.55176215
1,Vizag,82.93200828,17.24723156
1,Vizag,82.72102857,17.82156819
1,Vizag,83.54884157,17.86047189
1,Vizag,83.0724791,17.60300493
1,Vizag,83.16417548,18.17054339
1,Vizag,83.69574876,17.30669046
1,Vizag,83.10315714,17.56488884
1,Vizag,83.25359735,17.32094738
1,Vizag,83.53797827,18.03517661
1,Vizag,83.16251466,17.31022493
1,Vizag,83.70734118,17.79290105
1,Vizag,83.25833738,17.6960697
1,Vizag,83.46048295,17.61102248
1,Vizag,83.39739019,17.23922163
1,Vizag,83.43503061,17.46915492
1,Vizag,83.13896359,17.34046427
1,Vizag,82.7376318,17.7102931
1,Vizag,83.63780109,17.23522313
1,Vizag,82.97090824,17.21966447
1,Vizag,83.69162771,17.48131585
1,Vizag,83.19806682,18.0360411
1,Vizag,82.72891531,17.77771101
1,Vizag,83.04148242,17.25969774
1,Vizag,83.63931195,17.64771243
1,Vizag,83.27735024,17.34750739
14,Armidale,151.8827531,-30.38283654
14,Armidale,151.4695831,-30.18430125
14,Armidale,151.8480661,-30.38771578
14,Armidale,151.6206505,-30.6207886
14,Armidale,151.6465735,-30.38389033
14,Armidale,152.0652904,-30.1402187
14,Armidale,151.3917735,-30.63223343
14,Armidale,151.7982456,-30.36873084
14,Armidale,152.1174797,-30.00897177
14,Armidale,151.5993806,-30.99241688
14,Armidale,151.5781771,-30.91243641
14,Armidale,151.2550608,-30.75098931
14,Armidale,151.5276693,-30.83347061
14,Armidale,151.9975992,-30.45620696
14,Armidale,151.5167606,-30.4277737
14,Armidale,151.9557149,-30.84668077
14,Armidale,151.3548124,-30.40482175
14,Armidale,151.663369,-30.3213721
14,Armidale,151.9969235,-30.08538388
14,Armidale,151.2689923,-30.03915942
14,Armidale,151.4978028,-30.26263592
14,Armidale,151.4019792,-30.13542825
14,Armidale,151.371475,-30.17425704
14,Armidale,151.6102124,-30.68835079
14,Armidale,151.4903965,-30.65261837
14,Armidale,151.3185372,-30.3536687
14,Armidale,151.8938369,-30.97467974
14,Armidale,151.4928389,-30.55214943
14,Armidale,151.831428,-30.91113946
14,Armidale,151.6910489,-30.24445927
14,Balingup,115.6081292,-33.87935196
14,Balingup,116.0670184,-33.63773337
14,Balingup,116.3430989,-33.33783261
14,Balingup,116.4833609,-33.8711442
14,Balingup,115.5495575,-33.73419781
14,Balingup,115.7089063,-34.28426663
14,Balingup,116.1183884,-34.21298117
14,Balingup,115.9257045,-34.14681442
14,Balingup,116.442437,-34.24133658
14,Balingup,115.9966817,-33.4884223
14,Balingup,116.2491296,-34.15761245
14,Balingup,116.3188852,-33.48907537
14,Balingup,116.2654771,-33.63483936
14,Balingup,115.4880125,-33.44080799
14,Balingup,115.8563538,-33.84502492
14,Balingup,115.6666825,-34.12526855
14,Balingup,115.8452155,-34.21731125
14,Balingup,115.6806652,-33.66865347
14,Balingup,115.6381253,-33.6106379
14,Balingup,115.770046,-33.9034149
14,Balingup,116.2495115,-34.2683624
14,Balingup,115.7467341,-33.50382962
14,Balingup,116.3359226,-33.97280211
14,Balingup,116.4195316,-34.12697986
14,Balingup,115.6243748,-33.95607856
14,Balingup,115.5221513,-34.0295588
14,Balingup,116.0463365,-33.5167625
14,Balingup,115.9930296,-34.19547169
14,Balingup,115.6492281,-33.60406739
14,Balingup,115.666008,-33.32031075
14,Beechworth,146.5829552,-35.89578979
14,Beechworth,146.6963207,-36.11043629
14,Beechworth,147.0017163,-36.79695298
14,Beechworth,146.5916786,-35.92944451
14,Beechworth,146.8525763,-36.14971397
14,Beechworth,146.558032,-36.27897968
14,Beechworth,146.9269671,-35.93457933
14,Beechworth,146.7268526,-35.93264408
14,Beechworth,146.8906378,-36.24351869
14,Beechworth,146.4453973,-36.73294295
14,Beechworth,146.9607957,-36.8319393
14,Beechworth,146.3881655,-36.51375993
14,Beechworth,146.5178228,-36.64552697
14,Beechworth,146.8970251,-35.99032603
14,Beechworth,146.3848613,-36.53421118
14,Beechworth,147.0866218,-36.13265831
14,Beechworth,146.2593545,-36.16170514
14,Beechworth,146.4677446,-36.25782676
14,Beechworth,146.5191619,-36.45709809
14,Beechworth,146.8809289,-36.53078541
14,Beechworth,146.6437346,-36.47150419
14,Beechworth,146.367042,-35.96773006
14,Beechworth,146.4921576,-36.2146543
14,Beechworth,146.3533699,-36.60492291
14,Beechworth,146.410639,-36.23634093
14,Beechworth,146.7661424,-36.23113086
14,Beechworth,146.8707411,-36.31690622
14,Beechworth,147.1232603,-36.52494165
14,Beechworth,146.643958,-36.72176906
14,Beechworth,146.7799316,-36.286965
14,Dicky Beach,152.6722122,-27.26023211
14,Dicky Beach,152.6340276,-26.35413024
14,Dicky Beach,153.2255858,-26.86554452
14,Dicky Beach,153.1860665,-26.70784735
14,Dicky Beach,153.0416054,-26.82125438
14,Dicky Beach,153.0151745,-27.20398101
14,Dicky Beach,153.330045,-26.44986598
14,Dicky Beach,153.3258903,-26.81797549
14,Dicky Beach,153.1034434,-26.7908823
14,Dicky Beach,153.1805023,-26.38129062
14,Dicky Beach,153.251352,-27.24869565
14,Dicky Beach,153.148562,-26.97509505
14,Dicky Beach,152.9152837,-26.49200976
14,Dicky Beach,152.7043174,-27.24452234
14,Dicky Beach,153.4630005,-27.15041209
14,Dicky Beach,152.9775638,-27.22701375
14,Dicky Beach,153.6235614,-26.39236675
14,Dicky Beach,153.2899874,-27.06294544
14,Dicky Beach,153.2523871,-27.15543624
14,Dicky Beach,152.6922267,-26.80332719
14,Dicky Beach,153.5592331,-26.62917593
