Driver_Id,Order_Id,Order_Latitude,Order_Longitude,Order_Time,Restaurant_Id,Restaurant_Latitude,Restaurant_Longitude,_id
611f957756a6a3e93927b46d,61184a208c61f86620862a82,41.662516104053914,-91.52117035838502,2021-01-01 21:54:30,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4cfa
611f957756a6a3e93927b46e,61184a208c61f86620862a83,41.67588227214204,-91.52378507702048,2021-01-01 08:23:25,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4cfb
611f957756a6a3e93927b46f,61184a208c61f86620862a83,41.64184753842502,-91.56207631635455,2021-01-01 14:20:18,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4cfc
611f957756a6a3e93927b470,61184a208c61f86620862a82,41.666370816124804,-91.49358104521322,2021-01-01 08:35:06,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4cfd
611f957756a6a3e93927b471,61184a208c61f86620862a82,41.655547897425336,-91.52195201479012,2021-01-01 22:44:43,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4cfe
611f957756a6a3e93927b472,61184a208c61f86620862a83,41.651965254160764,-91.55271177342546,2021-01-01 22:21:09,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4cff
611f957756a6a3e93927b473,61184a208c61f86620862a83,41.64135168454698,-91.53996842149544,2021-01-01 16:20:51,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d00
611f957756a6a3e93927b474,61184a208c61f86620862a83,41.66356924581704,-91.51218375929523,2021-01-01 14:25:35,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d01
611f957656a6a3e93927b457,61184a208c61f86620862a83,41.63756884282955,-91.51834390567484,2021-01-01 08:16:55,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d02
611f957656a6a3e93927b458,61184a208c61f86620862a83,41.65194096855067,-91.52194829905493,2021-01-01 18:59:34,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d03
611f957656a6a3e93927b459,61184a208c61f86620862a82,41.65265619351265,-91.5353567893585,2021-01-01 21:06:18,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d04
611f957656a6a3e93927b45a,61184a208c61f86620862a83,41.62953053431407,-91.54389290076075,2021-01-01 20:50:30,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d05
611f957656a6a3e93927b45b,61184a208c61f86620862a82,41.67484803960296,-91.54024876957035,2021-01-01 23:13:54,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d06
611f957656a6a3e93927b45c,61184a208c61f86620862a82,41.6700568340608,-91.54743336055371,2021-01-01 20:48:33,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d07
611f957656a6a3e93927b45d,61184a208c61f86620862a82,41.624612725889584,-91.52738299820031,2021-01-01 22:39:44,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d08
611f957656a6a3e93927b45e,61184a208c61f86620862a82,41.686995960328325,-91.5671232584991,2021-01-01 21:48:30,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d09
611f957656a6a3e93927b45f,61184a208c61f86620862a83,41.63892042061574,-91.54640114814661,2021-01-01 11:30:28,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d0a
611f957656a6a3e93927b460,61184a208c61f86620862a82,41.65808728151533,-91.50100586048009,2021-01-01 11:24:50,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d0b
611f957656a6a3e93927b461,61184a208c61f86620862a83,41.671667801492575,-91.49471374834455,2021-01-01 07:54:51,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d0c
611f957656a6a3e93927b462,61184a208c61f86620862a83,41.68931207631609,-91.5047326851296,2021-01-01 07:30:14,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d0d
611f957656a6a3e93927b463,61184a208c61f86620862a83,41.640408375722544,-91.5470948360083,2021-01-01 23:45:51,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d0e
611f957656a6a3e93927b464,61184a208c61f86620862a82,41.6881039287924,-91.49492935863937,2021-01-01 15:17:50,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d0f
611f957656a6a3e93927b465,61184a208c61f86620862a83,41.62435056172317,-91.49668261795945,2021-01-01 15:31:06,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d10
611f957656a6a3e93927b466,61184a208c61f86620862a83,41.65149606017087,-91.56605968519303,2021-01-01 12:32:39,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d11
611f957656a6a3e93927b467,61184a208c61f86620862a82,41.6942048066065,-91.50656111842184,2021-01-01 20:40:34,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d12
611f957656a6a3e93927b468,61184a208c61f86620862a82,41.678323315483276,-91.54464606458833,2021-01-01 18:12:20,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d13
611f957656a6a3e93927b469,61184a208c61f86620862a82,41.62532119302571,-91.52429336055972,2021-01-01 09:50:12,17316389,41.670466,-91.569767,6120e73ff0cbe23cef9b4d14
611f957756a6a3e93927b46a,61184a208c61f86620862a82,41.686191439552886,-91.50482696469122,2021-01-01 21:41:46,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d15
611f957756a6a3e93927b46b,61184a208c61f86620862a83,41.63766538201355,-91.56640761758983,2021-01-01 14:23:01,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d16
611f957756a6a3e93927b46c,61184a208c61f86620862a82,41.64681498978347,-91.49444460941803,2021-01-01 20:49:43,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d17
611f957756a6a3e93927b46d,61184a208c61f86620862a82,41.629010173864145,-91.50347921629806,2021-01-01 08:37:13,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d18
611f957756a6a3e93927b46e,61184a208c61f86620862a83,41.66221354740576,-91.51465174722091,2021-01-01 09:37:08,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d19
611f957756a6a3e93927b46f,61184a208c61f86620862a83,41.62732280262266,-91.56632712896496,2021-01-01 17:10:40,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d1a
611f957756a6a3e93927b470,61184a208c61f86620862a83,41.692362923858816,-91.56055939039351,2021-01-01 23:06:40,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d1b
611f957756a6a3e93927b471,61184a208c61f86620862a82,41.66674207880569,-91.54757218930709,2021-01-01 10:35:19,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d1c
611f957756a6a3e93927b472,61184a208c61f86620862a83,41.6949212767386,-91.56350703926293,2021-01-01 09:26:35,17316743,41.658691,-91.534302,6120e73ff0cbe23cef9b4d1d
611f957756a6a3e93927b473,61184a208c61f86620862a83,41.63294400663839,-91.49535136903398,2021-01-01 08:44:47,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d1e
611f957756a6a3e93927b474,61184a208c61f86620862a83,41.634599226172455,-91.52300044337488,2021-01-01 10:29:09,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d1f
611f957656a6a3e93927b457,61184a208c61f86620862a83,41.654638072941005,-91.54295000551144,2021-01-01 17:59:02,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d20
611f957656a6a3e93927b458,61184a208c61f86620862a82,41.630249341863454,-91.55617717549514,2021-01-01 18:20:25,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d21
611f957656a6a3e93927b459,61184a208c61f86620862a82,41.689013020268156,-91.5479871216781,2021-01-01 09:05:54,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d22
611f957656a6a3e93927b45a,61184a208c61f86620862a82,41.686249129051184,-91.52131203174712,2021-01-01 20:24:23,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d23
611f957656a6a3e93927b45b,61184a208c61f86620862a82,41.66895020424984,-91.51915362059769,2021-01-01 09:56:28,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d24
611f957656a6a3e93927b45c,61184a208c61f86620862a83,41.661363741496466,-91.55958698262678,2021-01-01 10:43:13,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d25
611f957656a6a3e93927b45d,61184a208c61f86620862a82,41.64452537331402,-91.5267645053259,2021-01-01 09:11:02,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d26
611f957656a6a3e93927b45e,61184a208c61f86620862a82,41.64204024446074,-91.54701909646926,2021-01-01 15:41:46,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d27
611f957656a6a3e93927b45f,61184a208c61f86620862a82,41.645387043178204,-91.51413922546644,2021-01-01 20:56:40,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d28
611f957656a6a3e93927b460,61184a208c61f86620862a82,41.664333204835806,-91.53968685059925,2021-01-01 07:17:05,17316389,41.670466,-91.569767,6120e73ff0cbe23cef9b4d29
611f957656a6a3e93927b461,61184a208c61f86620862a82,41.65454541299293,-91.52340888429084,2021-01-01 14:18:49,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d2a
611f957656a6a3e93927b462,61184a208c61f86620862a82,41.68707627043581,-91.49316344526761,2021-01-01 08:50:44,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d2b
611f957656a6a3e93927b463,61184a208c61f86620862a83,41.68716623048005,-91.51382197004466,2021-01-01 08:19:32,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d2c
611f957656a6a3e93927b464,61184a208c61f86620862a83,41.62513422887492,-91.54482319362647,2021-01-01 11:18:32,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d2d
611f957656a6a3e93927b465,61184a208c61f86620862a83,41.629331902485156,-91.5416161344129,2021-01-01 18:06:11,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4d2e
611f957656a6a3e93927b466,61184a208c61f86620862a82,41.69073023583026,-91.50190228556501,2021-01-01 16:40:34,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d2f
611f957656a6a3e93927b467,61184a208c61f86620862a82,41.68398185430112,-91.55493721873657,2021-01-01 15:00:50,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4d30
611f957656a6a3e93927b468,61184a208c61f86620862a82,41.63128303653679,-91.55549764471263,2021-01-01 18:49:41,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d31
611f957656a6a3e93927b469,61184a208c61f86620862a83,41.674210017894076,-91.50090338981438,2021-01-01 11:56:34,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d32
611f957756a6a3e93927b46a,61184a208c61f86620862a82,41.63498228347639,-91.5245451845441,2021-01-01 21:11:32,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d33
611f957756a6a3e93927b46b,61184a208c61f86620862a82,41.63260659996998,-91.5150294566486,2021-01-01 17:18:07,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d34
611f957756a6a3e93927b46c,61184a208c61f86620862a82,41.645271006699275,-91.51358515073589,2021-01-01 21:08:14,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d35
611f957756a6a3e93927b46d,61184a208c61f86620862a82,41.628370583896846,-91.52163736447928,2021-01-01 19:58:36,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4d36
611f957756a6a3e93927b46e,61184a208c61f86620862a82,41.685418317868006,-91.49391585925963,2021-01-01 22:25:55,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d37
611f957756a6a3e93927b46f,61184a208c61f86620862a83,41.68458744501713,-91.55366493050975,2021-01-01 20:10:19,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d38
611f957756a6a3e93927b470,61184a208c61f86620862a83,41.69063151331378,-91.56262115371898,2021-01-01 23:53:36,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d39
611f957756a6a3e93927b471,61184a208c61f86620862a82,41.6399249238432,-91.52023661693008,2021-01-01 13:28:28,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d3a
611f957756a6a3e93927b472,61184a208c61f86620862a82,41.66595184190539,-91.53279999576957,2021-01-01 14:57:35,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d3b
611f957756a6a3e93927b473,61184a208c61f86620862a82,41.640641574844786,-91.56437851719342,2021-01-01 10:27:43,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d3c
611f957756a6a3e93927b474,61184a208c61f86620862a83,41.69475523118784,-91.56401990401659,2021-01-01 21:26:23,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d3d
611f957656a6a3e93927b457,61184a208c61f86620862a82,41.661656434189695,-91.5474394542185,2021-01-01 16:29:51,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d3e
611f957656a6a3e93927b458,61184a208c61f86620862a83,41.67229436099169,-91.55517532303455,2021-01-01 08:00:43,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d3f
611f957656a6a3e93927b459,61184a208c61f86620862a83,41.65441643076535,-91.53838014177933,2021-01-01 10:41:52,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d40
611f957656a6a3e93927b45a,61184a208c61f86620862a82,41.62732014949634,-91.55712636940189,2021-01-01 22:25:28,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d41
611f957656a6a3e93927b45b,61184a208c61f86620862a82,41.6281881323697,-91.49562195111055,2021-01-01 21:25:47,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d42
611f957656a6a3e93927b45c,61184a208c61f86620862a83,41.66771731928706,-91.5053205633611,2021-01-01 20:38:02,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d43
611f957656a6a3e93927b45d,61184a208c61f86620862a83,41.64322951399625,-91.49494294419335,2021-01-01 12:34:02,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d44
611f957656a6a3e93927b45e,61184a208c61f86620862a82,41.686536469900574,-91.50417851993883,2021-01-01 11:28:24,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d45
611f957656a6a3e93927b45f,61184a208c61f86620862a83,41.65226702427325,-91.49443937765557,2021-01-01 13:03:09,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d46
611f957656a6a3e93927b460,61184a208c61f86620862a82,41.64639664600514,-91.51037860421579,2021-01-01 09:16:00,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d47
611f957656a6a3e93927b461,61184a208c61f86620862a83,41.65022263042105,-91.54562079449852,2021-01-01 13:00:46,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d48
611f957656a6a3e93927b462,61184a208c61f86620862a82,41.626566797333815,-91.54603500595373,2021-01-01 12:17:51,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d49
611f957656a6a3e93927b463,61184a208c61f86620862a83,41.6433259844118,-91.55196986969123,2021-01-01 13:54:09,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d4a
611f957656a6a3e93927b464,61184a208c61f86620862a82,41.64147988768439,-91.53471897355045,2021-01-01 07:23:44,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d4b
611f957656a6a3e93927b465,61184a208c61f86620862a83,41.64512680360655,-91.53276781255964,2021-01-01 16:05:49,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d4c
611f957656a6a3e93927b466,61184a208c61f86620862a82,41.64780198571108,-91.52287075162332,2021-01-01 16:42:48,17316766,41.663751,-91.531093,6120e73ff0cbe23cef9b4d4d
611f957656a6a3e93927b467,61184a208c61f86620862a83,41.67130553366088,-91.4983021509623,2021-01-01 14:27:42,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d4e
611f957656a6a3e93927b468,61184a208c61f86620862a83,41.691169024766246,-91.50548940199747,2021-01-01 23:26:21,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d4f
611f957656a6a3e93927b469,61184a208c61f86620862a83,41.63420188331438,-91.54371821902386,2021-01-01 17:00:13,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d50
611f957756a6a3e93927b46a,61184a208c61f86620862a83,41.66416321479113,-91.49664742902495,2021-01-01 12:50:01,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d51
611f957756a6a3e93927b46b,61184a208c61f86620862a83,41.65149131945476,-91.53353837705852,2021-01-01 19:43:44,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d52
611f957756a6a3e93927b46c,61184a208c61f86620862a82,41.689771343770346,-91.53376184821418,2021-01-01 20:08:54,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d53
611f957756a6a3e93927b46d,61184a208c61f86620862a82,41.66423307405591,-91.54391065906059,2021-01-01 13:16:22,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d54
611f957756a6a3e93927b46e,61184a208c61f86620862a82,41.68797221090147,-91.54682288901341,2021-01-01 20:15:54,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d55
611f957756a6a3e93927b46f,61184a208c61f86620862a83,41.642141044921665,-91.54925170557594,2021-01-01 18:14:46,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d56
611f957756a6a3e93927b470,61184a208c61f86620862a82,41.656502099952526,-91.53495006416993,2021-01-01 17:47:17,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d57
611f957756a6a3e93927b471,61184a208c61f86620862a82,41.661385369019065,-91.52007981692235,2021-01-01 16:06:03,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d58
611f957756a6a3e93927b472,61184a208c61f86620862a83,41.65695815056901,-91.54322536948906,2021-01-01 09:17:51,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d59
611f957756a6a3e93927b473,61184a208c61f86620862a83,41.692169867785275,-91.56634990966153,2021-01-01 13:22:38,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d5a
611f957756a6a3e93927b474,61184a208c61f86620862a82,41.64300339878623,-91.56490299750264,2021-01-01 08:18:08,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d5b
611f957656a6a3e93927b457,61184a208c61f86620862a83,41.69618493992142,-91.4934063738044,2021-01-01 20:30:38,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d5c
611f957656a6a3e93927b458,61184a208c61f86620862a83,41.63040544041219,-91.49745069661607,2021-01-01 12:11:47,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d5d
611f957656a6a3e93927b459,61184a208c61f86620862a83,41.66249705815751,-91.56148056496394,2021-01-01 16:29:07,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d5e
611f957656a6a3e93927b45a,61184a208c61f86620862a82,41.64291104552632,-91.54945054395908,2021-01-01 16:40:50,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d5f
611f957656a6a3e93927b45b,61184a208c61f86620862a83,41.68674824627403,-91.55785597900193,2021-01-01 23:18:09,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4d60
611f957656a6a3e93927b45c,61184a208c61f86620862a82,41.68835535040504,-91.53526166287189,2021-01-01 22:11:05,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d61
611f957656a6a3e93927b45d,61184a208c61f86620862a82,41.66733968656612,-91.54933726894829,2021-01-01 23:28:50,17316208,42.0468,-91.6394,6120e73ff0cbe23cef9b4d62
611f957656a6a3e93927b45e,61184a208c61f86620862a82,41.64595551220607,-91.5666227011246,2021-01-01 18:40:10,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4d63
611f957656a6a3e93927b45f,61184a208c61f86620862a82,41.696192126307594,-91.5225598145414,2021-01-01 14:09:56,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d64
611f957656a6a3e93927b460,61184a208c61f86620862a83,41.65783038606317,-91.55380900695565,2021-01-01 13:20:29,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d65
611f957656a6a3e93927b461,61184a208c61f86620862a83,41.68084323171635,-91.55950617739607,2021-01-01 13:19:22,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d66
611f957656a6a3e93927b462,61184a208c61f86620862a82,41.67526997708031,-91.55377795536175,2021-01-01 10:17:46,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d67
611f957656a6a3e93927b463,61184a208c61f86620862a83,41.688706538632495,-91.52960670788362,2021-01-01 13:39:06,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d68
611f957656a6a3e93927b464,61184a208c61f86620862a82,41.65667474710024,-91.5259190627849,2021-01-01 07:09:06,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d69
611f957656a6a3e93927b465,61184a208c61f86620862a83,41.66067724618567,-91.55725832597658,2021-01-01 22:20:09,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d6a
611f957656a6a3e93927b466,61184a208c61f86620862a83,41.67448801744025,-91.56070880188204,2021-01-01 16:51:29,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d6b
611f957656a6a3e93927b467,61184a208c61f86620862a83,41.66954524964571,-91.56325217821623,2021-01-01 17:19:32,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d6c
611f957656a6a3e93927b468,61184a208c61f86620862a83,41.63427772573089,-91.5554957545886,2021-01-01 08:34:07,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4d6d
611f957656a6a3e93927b469,61184a208c61f86620862a83,41.69638527711332,-91.55414044866461,2021-01-01 23:44:57,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d6e
611f957756a6a3e93927b46a,61184a208c61f86620862a83,41.632261486583005,-91.54704360867667,2021-01-01 08:03:56,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4d6f
611f957756a6a3e93927b46b,61184a208c61f86620862a83,41.661313082770285,-91.55333950750592,2021-01-01 10:36:36,17316449,41.6428,-91.5074,6120e73ff0cbe23cef9b4d70
611f957756a6a3e93927b46c,61184a208c61f86620862a82,41.62853427524571,-91.53213400981902,2021-01-01 22:14:36,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d71
611f957756a6a3e93927b46d,61184a208c61f86620862a82,41.694862688382315,-91.55100564002814,2021-01-01 12:15:15,17316389,41.670466,-91.569767,6120e73ff0cbe23cef9b4d72
611f957756a6a3e93927b46e,61184a208c61f86620862a83,41.6823340559402,-91.51947109088839,2021-01-01 19:18:51,17316018,42.0249,-91.6224,6120e73ff0cbe23cef9b4d73
611f957756a6a3e93927b46f,61184a208c61f86620862a82,41.6689832761863,-91.50818885247159,2021-01-01 16:42:42,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d74
611f957756a6a3e93927b470,61184a208c61f86620862a83,41.64817960376916,-91.5602872880617,2021-01-01 09:01:45,17316278,41.6685,-91.5687,6120e73ff0cbe23cef9b4d75
611f957756a6a3e93927b471,61184a208c61f86620862a83,41.64378956622819,-91.55816195042574,2021-01-01 11:13:49,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d76
611f957756a6a3e93927b472,61184a208c61f86620862a82,41.65438658596583,-91.49540734665541,2021-01-01 17:00:14,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d77
611f957756a6a3e93927b473,61184a208c61f86620862a83,41.6411080602029,-91.49428917891413,2021-01-01 08:36:58,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d78
611f957756a6a3e93927b474,61184a208c61f86620862a83,41.679837951510926,-91.50438413510956,2021-01-01 12:49:02,17316751,41.663849,-91.531414,6120e73ff0cbe23cef9b4d79
611f957656a6a3e93927b457,61184a208c61f86620862a83,41.67138541992329,-91.50583478947368,2021-01-01 15:29:21,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d7a
611f957656a6a3e93927b458,61184a208c61f86620862a82,41.667773409728945,-91.50836446617345,2021-01-01 20:52:01,17316381,41.661,-91.5341,6120e73ff0cbe23cef9b4d7b
611f957656a6a3e93927b459,61184a208c61f86620862a83,41.64113027153493,-91.52534645207534,2021-01-01 08:10:01,17316389,41.670466,-91.569767,6120e73ff0cbe23cef9b4d7c
611f957656a6a3e93927b45a,61184a208c61f86620862a83,41.64210899011393,-91.54039365443332,2021-01-01 17:37:54,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d7d
611f957656a6a3e93927b45b,61184a208c61f86620862a82,41.642658888642394,-91.54876299393064,2021-01-01 15:03:50,17316389,41.670466,-91.569767,6120e73ff0cbe23cef9b4d7e
611f957656a6a3e93927b45c,61184a208c61f86620862a83,41.69032601324509,-91.55140772272291,2021-01-01 20:28:59,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d7f
611f957656a6a3e93927b45d,61184a208c61f86620862a83,41.64819849474347,-91.55145272198871,2021-01-01 13:27:57,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4d80
611f957656a6a3e93927b45e,61184a208c61f86620862a82,41.67244442208821,-91.50229260573583,2021-01-01 13:39:25,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d81
611f957656a6a3e93927b45f,61184a208c61f86620862a83,41.693881032615906,-91.56351422025274,2021-01-01 18:01:46,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d82
611f957656a6a3e93927b460,61184a208c61f86620862a83,41.688399345851245,-91.51572718467612,2021-01-01 22:37:39,17316771,42.0215347,-91.6499622,6120e73ff0cbe23cef9b4d83
611f957656a6a3e93927b461,61184a208c61f86620862a83,41.66059463119064,-91.49428815289241,2021-01-01 09:35:39,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d84
611f957656a6a3e93927b462,61184a208c61f86620862a82,41.65637037572024,-91.54969445987516,2021-01-01 21:25:16,17315883,42.0281,-91.6327,6120e73ff0cbe23cef9b4d85
611f957656a6a3e93927b463,61184a208c61f86620862a82,41.66871572942304,-91.54124497559779,2021-01-01 23:00:36,17316374,41.6648,-91.5314,6120e73ff0cbe23cef9b4d86
611f957656a6a3e93927b464,61184a208c61f86620862a82,41.68327990205702,-91.50279032565714,2021-01-01 19:03:43,17315995,41.9748,-91.7148,6120e73ff0cbe23cef9b4d87
611f957656a6a3e93927b465,61184a208c61f86620862a83,41.65810824467345,-91.50926023514441,2021-01-01 21:47:09,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d88
611f957656a6a3e93927b466,61184a208c61f86620862a82,41.64574618949971,-91.52555991976872,2021-01-01 19:16:20,17316416,41.6625,-91.5318,6120e73ff0cbe23cef9b4d89
611f957656a6a3e93927b467,61184a208c61f86620862a82,41.65879172532204,-91.50660407963467,2021-01-01 15:21:36,17316233,42.0179,-91.6336,6120e73ff0cbe23cef9b4d8a
611f957656a6a3e93927b468,61184a208c61f86620862a82,41.69407750662761,-91.53215999591251,2021-01-01 14:38:28,17316201,41.9639,-91.7266,6120e73ff0cbe23cef9b4d8b
611f957656a6a3e93927b469,61184a208c61f86620862a83,41.64607565971142,-91.56232415704976,2021-01-01 23:29:07,17316744,41.660982,-91.534424,6120e73ff0cbe23cef9b4d8c
611f957756a6a3e93927b46a,61184a208c61f86620862a82,41.64581545111043,-91.51736732215555,2021-01-01 11:13:02,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d8d
611f957756a6a3e93927b46b,61184a208c61f86620862a82,41.65545714907529,-91.51747581252812,2021-01-01 12:56:02,17316603,42.0331,-91.5995,6120e73ff0cbe23cef9b4d8e
611f957756a6a3e93927b46c,61184a208c61f86620862a83,41.65832336455836,-91.52776644659819,2021-01-01 22:23:08,17316802,41.667742,-91.482165,6120e73ff0cbe23cef9b4d8f
611f957756a6a3e93927b46d,61184a208c61f86620862a83,41.66495270160141,-91.55133782260792,2021-01-01 11:00:17,17316038,42.01,-91.6347,6120e73ff0cbe23cef9b4d90
